optionsExpire,inTheMoney,optionType,strikePrice,volume,delta,gamma,iv,rho,theta,vega
4,n,PUT,105.0,0,-0.0006,0.0001,1.6629,0.0,-0.0043,0.0004
4,n,PUT,110.0,0,-0.0007,0.0001,1.5297,0.0,-0.0043,0.0004
4,n,PUT,115.0,0,-0.0007,0.0001,1.4022,0.0,-0.0043,0.0005
4,n,PUT,120.0,0,-0.0008,0.0001,1.2797,0.0,-0.0043,0.0005
4,n,PUT,125.0,1,-0.0009,0.0001,1.1617,0.0,-0.0043,0.0006
4,n,PUT,130.0,5,-0.001,0.0002,1.0479,0.0,-0.0043,0.0006
4,n,PUT,135.0,2208,-0.0011,0.0002,0.9378,0.0,-0.0042,0.0007
4,n,PUT,140.0,393,-0.0012,0.0002,0.831,0.0,-0.0042,0.0008
4,n,PUT,141.0,40,-0.0012,0.0003,0.8101,0.0,-0.0042,0.0008
4,n,PUT,142.0,557,-0.0012,0.0003,0.7892,0.0,-0.0042,0.0008
4,n,PUT,143.0,253,-0.0013,0.0003,0.7685,0.0,-0.0042,0.0008
4,n,PUT,144.0,634,-0.0013,0.0003,0.7478,0.0,-0.0042,0.0008
4,n,PUT,145.0,669,-0.0013,0.0003,0.7273,0.0,-0.0042,0.0008
4,n,PUT,146.0,522,-0.0014,0.0003,0.7069,0.0,-0.0042,0.0009
4,n,PUT,147.0,232,-0.0035,0.0007,0.7614,-0.0001,-0.0118,0.002
4,n,PUT,148.0,749,-0.0036,0.0008,0.7393,-0.0001,-0.0118,0.0021
4,n,PUT,149.0,529,-0.0037,0.0008,0.7173,-0.0001,-0.0117,0.0021
4,n,PUT,150.0,236,-0.0038,0.0008,0.6954,-0.0001,-0.0117,0.0022
4,n,PUT,152.5,192,-0.0041,0.001,0.6412,-0.0001,-0.0117,0.0023
4,n,PUT,155.0,2348,-0.0045,0.0012,0.5874,-0.0001,-0.0116,0.0025
4,n,PUT,157.5,711,-0.0084,0.0021,0.5786,-0.0002,-0.0217,0.0044
4,n,PUT,160.0,1158,-0.0104,0.0027,0.5324,-0.0002,-0.0248,0.0054
4,n,PUT,162.5,957,-0.014,0.0038,0.4917,-0.0003,-0.0306,0.007
4,n,PUT,165.0,3515,-0.0182,0.0052,0.4461,-0.0004,-0.036,0.0087
4,n,PUT,167.5,3776,-0.026,0.0078,0.4057,-0.0005,-0.0463,0.0118
4,n,PUT,170.0,10510,-0.0357,0.0114,0.358,-0.0007,-0.0552,0.0154
4,n,PUT,172.5,8612,-0.0604,0.0191,0.3259,-0.0012,-0.0818,0.0233
4,n,PUT,175.0,49992,-0.1061,0.0324,0.2951,-0.0021,-0.1213,0.0356
4,n,PUT,177.5,49724,-0.1988,0.0528,0.2755,-0.0038,-0.1847,0.0537
4,n,PUT,180.0,73232,-0.3509,0.0739,0.2617,-0.0066,-0.2443,0.0709
4,y,PUT,182.5,20291,-0.5489,0.0828,0.2497,-0.01,-0.2515,0.0756
4,y,PUT,185.0,3492,-0.7377,0.0679,0.2508,-0.0127,-0.2011,0.0626
4,y,PUT,187.5,179,-0.9093,0.0398,0.2158,-0.0131,-0.0779,0.0321
4,y,PUT,190.0,746,-0.9348,0.0245,0.273,-0.0129,-0.0737,0.0249
4,y,PUT,192.5,124,-0.8534,0.0239,-9999999.0,-0.0142,-0.2661,0.044
4,y,PUT,195.0,25,-0.9411,0.0147,-9999999.0,-0.0134,-0.1024,0.0228
4,y,PUT,197.5,2,-0.9829,0.0062,0.3692,-0.0101,-0.0288,0.0084
4,y,PUT,200.0,6,-0.952,0.0098,-9999999.0,-0.0134,-0.1081,0.0192
4,y,PUT,202.5,0,-0.9643,0.0074,-9999999.0,-0.0129,-0.0856,0.0151
4,y,PUT,205.0,1,-0.9589,0.0072,-9999999.0,-0.0135,-0.1123,0.0169
4,y,PUT,210.0,0,-0.9709,0.0049,-9999999.0,-0.013,-0.0893,0.0127
4,y,PUT,215.0,0,-0.9738,0.004,-9999999.0,-0.013,-0.0912,0.0116
4,y,PUT,220.0,19,-0.9761,0.0033,-9999999.0,-0.0131,-0.0928,0.0107
4,y,PUT,225.0,20,-0.9779,0.0028,-9999999.0,-0.0132,-0.0942,0.01
4,y,PUT,230.0,0,-0.9794,0.0025,-9999999.0,-0.0133,-0.0954,0.0094
4,y,PUT,235.0,0,-0.9756,0.0025,-9999999.0,-0.0141,-0.1256,0.0108
4,y,PUT,240.0,1,-0.9817,0.0019,-9999999.0,-0.0135,-0.0973,0.0085
4,y,PUT,245.0,0,-0.978,0.002,-9999999.0,-0.0143,-0.1282,0.0099
4,y,PUT,250.0,0,-0.9834,0.0016,-9999999.0,-0.0137,-0.099,0.0078
3,n,PUT,105.0,1,-0.0006,0.0001,1.8801,0.0,-0.0047,0.0003
3,n,PUT,110.0,0,-0.0007,0.0001,1.7263,0.0,-0.0047,0.0004
3,n,PUT,115.0,0,-0.0007,0.0001,1.5789,0.0,-0.0047,0.0004
3,n,PUT,120.0,0,-0.0008,0.0001,1.4373,0.0,-0.0047,0.0004
3,n,PUT,125.0,0,-0.0009,0.0001,1.3009,0.0,-0.0047,0.0005
3,n,PUT,130.0,0,-0.001,0.0002,1.1692,0.0,-0.0047,0.0005
3,n,PUT,135.0,372,-0.0011,0.0002,1.0419,0.0,-0.0047,0.0006
3,n,PUT,140.0,35,-0.0012,0.0003,0.9183,0.0,-0.0047,0.0007
3,n,PUT,141.0,0,-0.0013,0.0003,0.894,0.0,-0.0047,0.0007
3,n,PUT,142.0,1,-0.0013,0.0003,0.8699,0.0,-0.0047,0.0007
3,n,PUT,143.0,0,-0.0013,0.0003,0.8459,0.0,-0.0047,0.0007
3,n,PUT,144.0,0,-0.0014,0.0003,0.822,0.0,-0.0047,0.0007
3,n,PUT,145.0,128,-0.0014,0.0004,0.7982,0.0,-0.0047,0.0008
3,n,PUT,146.0,17,-0.0015,0.0004,0.7746,0.0,-0.0046,0.0008
3,n,PUT,147.0,40,-0.0015,0.0004,0.7511,0.0,-0.0046,0.0008
3,n,PUT,148.0,24,-0.0016,0.0004,0.7276,0.0,-0.0046,0.0008
3,n,PUT,149.0,181,-0.0016,0.0004,0.7043,0.0,-0.0046,0.0009
3,n,PUT,150.0,1012,-0.0017,0.0005,0.6811,0.0,-0.0046,0.0009
3,n,PUT,152.5,388,-0.0032,0.0009,0.6659,0.0,-0.009,0.0016
3,n,PUT,155.0,1221,-0.0048,0.0013,0.6319,-0.0001,-0.0133,0.0023
3,n,PUT,157.5,757,-0.0053,0.0016,0.57,-0.0001,-0.0132,0.0025
3,n,PUT,160.0,3149,-0.0059,0.002,0.5085,-0.0001,-0.0131,0.0028
3,n,PUT,162.5,1404,-0.0098,0.0034,0.4757,-0.0001,-0.0211,0.0044
3,n,PUT,165.0,2857,-0.0145,0.0052,0.4305,-0.0002,-0.0284,0.0062
3,n,PUT,167.5,2241,-0.0236,0.0087,0.3897,-0.0003,-0.0422,0.0094
3,n,PUT,170.0,10733,-0.0415,0.0154,0.3515,-0.0006,-0.0667,0.0149
3,n,PUT,172.5,8032,-0.0794,0.0283,0.3182,-0.0011,-0.1121,0.0246
3,n,PUT,175.0,35813,-0.1607,0.0508,0.2927,-0.0023,-0.1903,0.0403
3,n,PUT,177.5,65001,-0.315,0.0773,0.28,-0.0045,-0.2887,0.0582
3,y,PUT,180.0,73890,-0.5271,0.0909,0.267,-0.0073,-0.3163,0.0651
3,y,PUT,182.5,22134,-0.7424,0.0758,0.2598,-0.0096,-0.2375,0.0531
3,y,PUT,185.0,3324,-0.8823,0.045,0.268,-0.0103,-0.1339,0.0328
3,y,PUT,187.5,304,-0.9848,0.0113,0.2175,-0.0068,-0.0159,0.0068
3,y,PUT,190.0,337,-0.9579,0.0157,-9999999.0,-0.0095,-0.0679,0.0151
3,y,PUT,192.5,173,-0.9397,0.0152,-9999999.0,-0.0104,-0.1297,0.0198
3,y,PUT,195.0,337,-0.9677,0.0092,-9999999.0,-0.0095,-0.0711,0.012
3,y,PUT,197.5,14,-0.9708,0.0075,-9999999.0,-0.0095,-0.0722,0.011
3,y,PUT,200.0,47,-0.9635,0.0076,-9999999.0,-0.0102,-0.1066,0.0131
3,y,PUT,202.5,28,-0.9662,0.0065,-9999999.0,-0.0102,-0.108,0.0123
3,y,PUT,205.0,26,-0.9872,0.0032,-9999999.0,-0.0083,-0.0373,0.0055
3,y,PUT,210.0,0,-0.9719,0.0045,-9999999.0,-0.0104,-0.1113,0.0105
3,y,PUT,215.0,0,-0.9683,0.0042,-9999999.0,-0.0109,-0.1474,0.0116
3,y,PUT,220.0,2,-0.9708,0.0036,-9999999.0,-0.011,-0.1494,0.0108
3,y,PUT,225.0,0,-0.9728,0.0031,-9999999.0,-0.0112,-0.1511,0.0102
3,y,PUT,230.0,0,-0.9796,0.0023,-9999999.0,-0.0108,-0.1166,0.008
3,y,PUT,235.0,0,-0.976,0.0024,-9999999.0,-0.0114,-0.1539,0.0091
3,y,PUT,240.0,3,-0.9818,0.0019,-9999999.0,-0.0111,-0.1183,0.0072
3,y,PUT,245.0,1,-0.9827,0.0017,-9999999.0,-0.0112,-0.119,0.0069
3,y,PUT,250.0,2,-0.9834,0.0015,-9999999.0,-0.0113,-0.1196,0.0066
2,n,PUT,105.0,1,-0.0007,0.0001,2.1995,0.0,-0.005,0.0003
2,n,PUT,110.0,0,-0.0007,0.0001,2.0109,0.0,-0.005,0.0003
2,n,PUT,115.0,0,-0.0008,0.0001,1.83,0.0,-0.005,0.0003
2,n,PUT,120.0,0,-0.0009,0.0001,1.6561,0.0,-0.005,0.0004
2,n,PUT,125.0,2,-0.001,0.0002,1.4885,0.0,-0.005,0.0004
2,n,PUT,130.0,1,-0.0011,0.0002,1.3267,0.0,-0.005,0.0005
2,n,PUT,135.0,62,-0.0012,0.0003,1.17,0.0,-0.005,0.0005
2,n,PUT,140.0,23,-0.0014,0.0003,1.0179,0.0,-0.005,0.0006
2,n,PUT,141.0,0,-0.0026,0.0006,1.0526,0.0,-0.0099,0.001
2,n,PUT,142.0,0,-0.0015,0.0004,0.9582,0.0,-0.005,0.0006
2,n,PUT,143.0,12,-0.014,0.0022,1.2611,-0.0001,-0.0768,0.0046
2,n,PUT,144.0,2,-0.017,0.0025,1.2631,-0.0002,-0.0952,0.0055
2,n,PUT,145.0,9,-0.0016,0.0005,0.8698,0.0,-0.005,0.0007
2,n,PUT,146.0,1,-0.0017,0.0005,0.8335,0.0,-0.005,0.0007
2,n,PUT,147.0,3,-0.0186,0.003,1.147,-0.0002,-0.0949,0.0059
2,n,PUT,148.0,0,-0.0018,0.0006,0.7826,0.0,-0.005,0.0008
2,n,PUT,149.0,5,-0.0019,0.0006,0.7467,0.0,-0.005,0.0008
2,n,PUT,150.0,134,-0.0019,0.0006,0.7251,0.0,-0.005,0.0008
2,n,PUT,152.5,221,-0.0052,0.0016,0.7224,0.0,-0.0148,0.002
2,n,PUT,155.0,943,-0.0041,0.0015,0.6247,0.0,-0.0099,0.0016
2,n,PUT,157.5,1024,-0.0098,0.0033,0.6036,-0.0001,-0.0243,0.0034
2,n,PUT,160.0,4067,-0.0144,0.0051,0.5468,-0.0001,-0.0336,0.0048
2,n,PUT,162.5,3214,-0.0233,0.0085,0.4956,-0.0002,-0.0517,0.0073
2,n,PUT,165.0,4273,-0.0386,0.0141,0.454,-0.0004,-0.0816,0.0111
2,n,PUT,167.5,9871,-0.0834,0.0281,0.4172,-0.0008,-0.1676,0.0202
2,n,PUT,170.0,31358,-0.1693,0.0489,0.3949,-0.0016,-0.3134,0.033
2,n,PUT,172.5,32098,-0.317,0.0711,0.3834,-0.0029,-0.4914,0.0464
2,y,PUT,175.0,73679,-0.5102,0.0803,0.3803,-0.0046,-0.5702,0.0519
2,y,PUT,177.5,75794,-0.7024,0.0707,0.3754,-0.006,-0.4606,0.0452
2,y,PUT,180.0,28465,-0.8484,0.048,0.3757,-0.0066,-0.2683,0.0308
2,y,PUT,182.5,2080,-0.898,0.0306,0.4485,-0.0067,-0.2193,0.0234
2,y,PUT,185.0,774,-0.9086,0.0225,-9999999.0,-0.0069,-0.245,0.0215
2,y,PUT,187.5,160,-0.8316,0.0205,-9999999.0,-0.0073,-0.7305,0.0327
2,y,PUT,190.0,176,-0.9554,0.0112,0.6489,-0.0065,-0.1351,0.0123
2,y,PUT,192.5,12,-0.9419,0.0111,0.8067,-0.007,-0.2196,0.0151
2,y,PUT,195.0,4,-0.8859,0.0126,-9999999.0,-0.0078,-0.6271,0.025
2,y,PUT,197.5,27,-0.9538,0.0078,0.9517,-0.007,-0.2028,0.0126
2,y,PUT,200.0,130,-0.9869,0.0033,0.8064,-0.0052,-0.0461,0.0044
2,y,PUT,202.5,1,-0.9661,0.0055,1.0568,-0.0069,-0.1616,0.0097
2,y,PUT,205.0,23,-0.9646,0.0052,1.1546,-0.0072,-0.1844,0.0101
2,y,PUT,210.0,0,-0.9188,0.0069,-9999999.0,-0.0085,-0.6333,0.0194
2,y,PUT,215.0,0,-0.9244,0.0059,-9999999.0,-0.0087,-0.6417,0.0184
2,y,PUT,220.0,0,-0.9809,0.0025,1.4513,-0.007,-0.1185,0.006
2,y,PUT,225.0,0,-0.933,0.0046,-9999999.0,-0.0091,-0.6547,0.0167
2,y,PUT,230.0,0,-0.9363,0.0042,-9999999.0,-0.0093,-0.6599,0.0161
2,y,PUT,235.0,0,-0.9391,0.0038,-9999999.0,-0.0095,-0.6644,0.0155
2,y,PUT,240.0,2,-0.9416,0.0035,-9999999.0,-0.0097,-0.6684,0.015
2,y,PUT,245.0,2,-0.9439,0.0032,-9999999.0,-0.0099,-0.6719,0.0145
2,y,PUT,250.0,0,-0.9458,0.003,-9999999.0,-0.0101,-0.6751,0.0141
1,n,PUT,105.0,1,-0.0007,0.0001,2.9988,0.0,-0.005,0.0002
1,n,PUT,110.0,0,-0.0008,0.0001,2.7327,0.0,-0.005,0.0002
1,n,PUT,115.0,0,-0.0008,0.0001,2.4775,0.0,-0.005,0.0003
1,n,PUT,120.0,0,-0.0009,0.0002,2.2321,0.0,-0.005,0.0003
1,n,PUT,125.0,201,-0.001,0.0002,1.9955,0.0,-0.005,0.0003
1,n,PUT,130.0,3,-0.0012,0.0002,1.7669,0.0,-0.005,0.0003
1,n,PUT,135.0,0,-0.0013,0.0003,1.5455,0.0,-0.005,0.0004
1,n,PUT,140.0,16,-0.0015,0.0004,1.3303,0.0,-0.005,0.0004
1,n,PUT,141.0,1,-0.0016,0.0004,1.2879,0.0,-0.005,0.0005
1,n,PUT,142.0,0,-0.0016,0.0005,1.2458,0.0,-0.005,0.0005
1,n,PUT,143.0,1,-0.0017,0.0005,1.2038,0.0,-0.005,0.0005
1,n,PUT,144.0,0,-0.0017,0.0005,1.1621,0.0,-0.005,0.0005
1,n,PUT,145.0,148,-0.0018,0.0006,1.1206,0.0,-0.005,0.0005
1,n,PUT,146.0,0,-0.0057,0.0014,1.2407,0.0,-0.0201,0.0015
1,n,PUT,147.0,20,-0.0059,0.0015,1.1944,0.0,-0.0201,0.0015
1,n,PUT,148.0,133,-0.002,0.0007,0.997,0.0,-0.005,0.0006
1,n,PUT,149.0,74,-0.0021,0.0007,0.9559,0.0,-0.005,0.0006
1,n,PUT,150.0,456,-0.0022,0.0008,0.9154,0.0,-0.005,0.0006
1,n,PUT,152.5,299,-0.0024,0.001,0.8141,0.0,-0.005,0.0007
1,n,PUT,155.0,519,-0.0027,0.0013,0.7135,0.0,-0.005,0.0008
1,n,PUT,157.5,909,-0.0076,0.0033,0.6908,0.0,-0.0151,0.0019
1,n,PUT,160.0,2420,-0.0131,0.0059,0.6202,-0.0001,-0.0251,0.0031
1,n,PUT,162.5,2886,-0.0204,0.0101,0.5291,-0.0001,-0.0351,0.0045
1,n,PUT,165.0,12644,-0.0441,0.0219,0.4652,-0.0002,-0.0753,0.0086
1,n,PUT,167.5,25479,-0.1003,0.0484,0.397,-0.0005,-0.1706,0.0162
1,n,PUT,170.0,80169,-0.2562,0.101,0.3488,-0.0012,-0.4918,0.0294
1,y,PUT,172.5,71825,-0.5564,0.133,0.3251,-0.0025,-0.9342,0.036
1,y,PUT,175.0,35188,-0.8201,0.0831,0.3454,-0.0033,-0.302,0.024
1,y,PUT,177.5,11886,-0.9228,0.0387,0.4088,-0.0034,-0.1263,0.0133
1,y,PUT,180.0,3684,-0.9313,0.0256,-9999999.0,-0.0034,-0.1514,0.0121
1,y,PUT,182.5,1130,-0.9734,0.0118,0.5702,-0.003,-0.0511,0.0057
1,y,PUT,185.0,811,-0.9865,0.0062,0.6147,-0.0027,-0.026,0.0032
1,y,PUT,187.5,43,-0.9551,0.011,-9999999.0,-0.0033,-0.1514,0.0086
1,y,PUT,190.0,403,-0.9893,0.0038,0.8059,-0.0026,-0.026,0.0026
1,y,PUT,192.5,4,-0.9625,0.0077,-9999999.0,-0.0033,-0.1514,0.0074
1,y,PUT,195.0,101,-0.9652,0.0066,-9999999.0,-0.0033,-0.1514,0.0069
1,y,PUT,197.5,199,-0.9675,0.0058,-9999999.0,-0.0033,-0.1514,0.0066
1,y,PUT,200.0,1,-0.9694,0.0051,-9999999.0,-0.0032,-0.1514,0.0062
1,y,PUT,202.5,0,-0.971,0.0046,-9999999.0,-0.0032,-0.1514,0.006
1,y,PUT,205.0,0,-0.9725,0.0041,-9999999.0,-0.0032,-0.1514,0.0057
1,y,PUT,210.0,0,-0.9748,0.0034,-9999999.0,-0.0032,-0.1514,0.0053
1,y,PUT,215.0,0,-0.9767,0.0029,-9999999.0,-0.0032,-0.1514,0.0049
1,y,PUT,220.0,0,-0.9783,0.0025,-9999999.0,-0.0031,-0.1514,0.0046
1,y,PUT,225.0,2,-0.9796,0.0022,-9999999.0,-0.0031,-0.1514,0.0044
1,y,PUT,230.0,0,-0.9807,0.002,-9999999.0,-0.0031,-0.1514,0.0042
1,y,PUT,235.0,0,-0.9816,0.0018,-9999999.0,-0.0031,-0.1514,0.004
1,y,PUT,240.0,1,-0.9958,0.0006,2.3327,-0.0023,-0.026,0.0011
1,y,PUT,245.0,0,-0.996,0.0005,2.4601,-0.0023,-0.026,0.0011
1,y,PUT,250.0,1,-0.9961,0.0005,2.5843,-0.0023,-0.026,0.001
0,n,PUT,105.0,1,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,PUT,110.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,PUT,115.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,PUT,120.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,PUT,125.0,10,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,PUT,130.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,PUT,135.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,PUT,140.0,36,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,PUT,141.0,2,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,PUT,142.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,n,PUT,143.0,0,-0.0016,0.0005,8.3139,0.0,-0.005,0.0001
0,n,PUT,144.0,10,-0.0017,0.0005,8.0294,0.0,-0.005,0.0001
0,n,PUT,145.0,0,-0.0017,0.0005,7.7462,0.0,-0.005,0.0001
0,n,PUT,146.0,1,-0.0018,0.0006,7.4642,0.0,-0.005,0.0001
0,n,PUT,147.0,0,-0.0019,0.0006,7.1627,0.0,-0.005,0.0001
0,n,PUT,148.0,5,-0.0019,0.0007,6.8836,0.0,-0.005,0.0001
0,n,PUT,149.0,0,-0.002,0.0007,6.6056,0.0,-0.005,0.0001
0,n,PUT,150.0,222,-0.0021,0.0008,6.3286,0.0,-0.005,0.0001
0,n,PUT,152.5,3,-0.0023,0.001,5.6402,0.0,-0.005,0.0001
0,n,PUT,155.0,83,-0.0026,0.0012,4.9569,0.0,-0.005,0.0001
0,n,PUT,157.5,61,-0.003,0.0016,4.2774,0.0,-0.005,0.0001
0,n,PUT,160.0,218,-0.0035,0.0022,3.5998,0.0,-0.005,0.0001
0,n,PUT,162.5,987,-0.0042,0.0032,2.9218,0.0,-0.005,0.0002
0,n,PUT,165.0,4205,-0.0054,0.0052,2.2401,0.0,-0.005,0.0002
0,n,PUT,167.5,15773,-0.0075,0.01,1.5482,0.0,-0.005,0.0003
0,n,PUT,170.0,150599,-0.013,0.03,0.8383,0.0,-0.005,0.0005
0,y,PUT,172.5,96312,-0.5306,1.2481,0.2392,0.0,-0.1153,0.0053
0,y,PUT,175.0,15278,-0.9777,0.0426,0.935,-0.0001,-0.0103,0.0007
0,y,PUT,177.5,9525,-0.9482,0.035,-9999999.0,-0.0001,0.0,0.0014
0,y,PUT,180.0,4734,-0.9605,0.0204,-9999999.0,-0.0001,0.0,0.0011
0,y,PUT,182.5,1383,-0.9676,0.0138,-9999999.0,-0.0001,0.0,0.001
0,y,PUT,185.0,581,-0.9722,0.0102,-9999999.0,-0.0001,0.0,0.0009
0,y,PUT,187.5,24,-0.9755,0.0079,-9999999.0,-0.0001,0.0,0.0008
0,y,PUT,190.0,55,-0.978,0.0064,-9999999.0,-0.0001,0.0,0.0007
0,y,PUT,192.5,8,-0.9799,0.0053,-9999999.0,-0.0001,0.0,0.0006
0,y,PUT,195.0,38,-0.9815,0.0045,-9999999.0,-0.0001,0.0,0.0006
0,y,PUT,197.5,23,-0.996,0.0014,6.5237,-0.0001,-0.0103,0.0002
0,y,PUT,200.0,3,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,PUT,202.5,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,PUT,205.0,0,-0.9967,0.0009,8.1057,-0.0001,-0.0103,0.0001
0,y,PUT,210.0,1,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,PUT,215.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,PUT,220.0,1,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,PUT,225.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,PUT,230.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,PUT,235.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,PUT,240.0,1,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,PUT,245.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
0,y,PUT,250.0,0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
4,n,PUT,105.0,4,-0.0007,0.0001,1.5137,0.0,-0.0043,0.0004
4,n,PUT,110.0,0,-0.0008,0.0001,1.3796,0.0,-0.0043,0.0005
4,n,PUT,115.0,2,-0.0008,0.0001,1.251,0.0,-0.0043,0.0005
4,n,PUT,120.0,143,-0.0009,0.0002,1.1274,0.0,-0.0043,0.0006
4,n,PUT,125.0,69,-0.001,0.0002,1.0082,0.0,-0.0042,0.0006
4,n,PUT,130.0,362,-0.0029,0.0005,0.9875,-0.0001,-0.0119,0.0016
4,n,PUT,135.0,1057,-0.0033,0.0006,0.8657,-0.0001,-0.0118,0.0018
4,n,PUT,140.0,1253,-0.0056,0.0011,0.7897,-0.0001,-0.0188,0.0029
4,n,PUT,141.0,733,-0.0039,0.0009,0.724,-0.0001,-0.0117,0.0021
4,n,PUT,142.0,533,-0.006,0.0013,0.741,-0.0001,-0.0187,0.0031
4,n,PUT,143.0,623,-0.0062,0.0013,0.7168,-0.0001,-0.0187,0.0032
4,n,PUT,144.0,1013,-0.0064,0.0014,0.6926,-0.0001,-0.0186,0.0033
4,n,PUT,145.0,3438,-0.0066,0.0015,0.6686,-0.0001,-0.0186,0.0034
4,n,PUT,146.0,268,-0.0079,0.0018,0.6588,-0.0001,-0.0219,0.0039
4,n,PUT,147.0,424,-0.0092,0.0021,0.6468,-0.0002,-0.0251,0.0045
4,n,PUT,148.0,1141,-0.0095,0.0022,0.6222,-0.0002,-0.025,0.0047
4,n,PUT,149.0,2638,-0.0109,0.0026,0.6081,-0.0002,-0.0281,0.0053
4,n,PUT,150.0,3589,-0.0124,0.003,0.5926,-0.0002,-0.0311,0.0059
4,n,PUT,152.5,3861,-0.016,0.004,0.5453,-0.0003,-0.0367,0.0073
4,n,PUT,155.0,8018,-0.0246,0.0062,0.5153,-0.0005,-0.0529,0.0106
4,n,PUT,157.5,5362,-0.0345,0.0089,0.4725,-0.0006,-0.067,0.014
4,n,PUT,160.0,20148,-0.0529,0.0136,0.4376,-0.001,-0.0924,0.0198
4,n,PUT,162.5,15374,-0.0866,0.0212,0.4106,-0.0016,-0.1346,0.0288
4,n,PUT,165.0,44803,-0.1407,0.0321,0.3837,-0.0026,-0.1883,0.0407
4,n,PUT,167.5,45092,-0.2275,0.046,0.3613,-0.0041,-0.2515,0.0548
4,n,PUT,170.0,49633,-0.3523,0.0602,0.3398,-0.0063,-0.301,0.0672
4,y,PUT,172.5,7053,-0.5125,0.0685,0.3209,-0.009,-0.3086,0.0721
4,y,PUT,175.0,5538,-0.6855,0.0644,0.3041,-0.0115,-0.2552,0.0644
4,y,PUT,177.5,2136,-0.8312,0.0473,0.294,-0.0128,-0.1655,0.046
4,y,PUT,180.0,1057,-0.9194,0.028,0.2964,-0.0124,-0.0914,0.0276
4,y,PUT,182.5,83,-0.9687,0.0136,0.295,-0.0104,-0.039,0.0132
4,y,PUT,185.0,173,-0.9821,0.0079,0.3244,-0.009,-0.0256,0.0083
4,y,PUT,187.5,83,-0.9631,0.0101,-9999999.0,-0.0116,-0.0676,0.0148
4,y,PUT,190.0,81,-0.9666,0.0083,-9999999.0,-0.0116,-0.0691,0.0136
4,y,PUT,192.5,36,-0.9694,0.0069,-9999999.0,-0.0116,-0.0703,0.0126
4,y,PUT,195.0,48,-0.9717,0.0059,-9999999.0,-0.0116,-0.0714,0.0118
4,y,PUT,197.5,35,-0.9736,0.0052,-9999999.0,-0.0116,-0.0723,0.0111
4,y,PUT,200.0,1,-0.9752,0.0046,-9999999.0,-0.0116,-0.0732,0.0105
4,y,PUT,202.5,0,-0.997,0.0011,0.5675,-0.0051,-0.0085,0.0017
4,y,PUT,205.0,3,-0.9972,0.001,0.6058,-0.0051,-0.0085,0.0016
4,y,PUT,210.0,50,-0.9797,0.003,-9999999.0,-0.0118,-0.0758,0.0088
4,y,PUT,215.0,0,-0.9977,0.0006,0.7519,-0.0051,-0.0085,0.0013
4,y,PUT,220.0,0,-0.9979,0.0006,0.8215,-0.0051,-0.0085,0.0012
4,y,PUT,225.0,0,-0.9549,0.0037,1.4331,-0.0148,-0.2545,0.017
4,y,PUT,230.0,0,-0.9626,0.003,1.477,-0.0146,-0.22,0.0146
4,y,PUT,235.0,0,-0.9625,0.0028,1.5825,-0.0149,-0.2356,0.0146
4,y,PUT,240.0,2,-0.9944,0.0008,1.2221,-0.0092,-0.0291,0.0029
4,y,PUT,245.0,0,-0.9821,0.0016,-9999999.0,-0.0133,-0.1126,0.0079
4,y,PUT,250.0,3,-0.9591,0.0025,-9999999.0,-0.0159,-0.308,0.0156
3,n,PUT,105.0,0,-0.0007,0.0001,1.7989,0.0,-0.0047,0.0004
3,n,PUT,110.0,0,-0.0007,0.0001,1.6445,0.0,-0.0047,0.0004
